id,title,runtime,release_year
147903,Santa Fe,88.0,1951
259912,Memed My Hawk,110.0,1984
197737,Let Freedom Ring,87.0,1939
213603,Home of the Brave,75.0,2004
144610,City Cops,100.0,1989
36463,Miami Exposé,73.0,1956
315360,Beck 27 - Rum 302,95.0,2015
72240,Odd Girl Out,120.0,2005
126644,By the Law,80.0,1926
73198,Queen Sized,87.0,2008
71886,Tru Confessions,112.0,2002
127808,All The Fine Young Cannibals,112.0,1960
315057,Headfirst,94.0,2014
315044,"Eila, Rampe ja Likka",93.0,2014
216736,Lady Liberty,97.0,1971
38898,Night Train,93.0,1959
193348,Jump,104.0,1965
278329,Korso,83.0,2014
26700,Nocturna,80.0,2007
294652,Son of a Gun,108.0,2014
284793,The Land,0.0,1942
115132,Grass: A Nation's Battle for Life,71.0,1925
38267,War-Gods of the Deep,84.0,1965
66969,That Naughty Girl,86.0,1956
92251,The Vixen,86.0,1969
48714,The Big Shave,6.0,1968
48717,What's a Nice Girl Like You Doing in a Place Like This?,9.0,1963
87101,Terminator Genisys,126.0,2015
71456,Bad Day on the Block,88.0,1997
118943,Those Awful Hats,2.0,1909
26621,Robin Williams: Weapons of Self Destruction,90.0,2009
86705,John Mulaney: New In Town,60.0,2012
66965,Come Dance with Me!,91.0,1959
75874,Patton Oswalt: Finest Hour,59.0,2011
27317,Patton Oswalt: My Weakness Is Strong,63.0,2009
92452,Patton Oswalt: Werewolves and Lollipops,54.0,2007
36575,Kevin Nealon: Now Hear Me Out!,72.0,2009
191120,"Kevin Nealon: Whelmed, But Not Overly",0.0,2012
149362,The War at Home,0.0,1979
78531,One Bright Shining Moment,123.0,2005
288158,The Woman in Black 2: Angel of Death,90.0,2014
68352,Sherlock Holmes: The Hound of the Baskervilles,105.0,1988
126432,Scattered Clouds,108.0,1967
203534,Dealin' with Idiots,86.0,2013
20177,Super Capers,98.0,2009
62934,Fight for Your Right Revisited,30.0,2011
84209,Busting,92.0,1974
116723,Comes a Bright Day,91.0,2012
3057,Frankenstein,115.0,2004
125458,"North and South, Book II",0.0,1986
199591,Penthouse North,90.0,2013
24023,Johan Falk: GSI - Gruppen för särskilda insatser,113.0,2009
24026,Johan Falk: Vapenbröder,93.0,2009
11752,Cheeky Girls,97.0,2008
142563,Fresh Guacamole,2.0,2012
157301,Adam and Dog,16.0,2013
9755,Bloodsuckers,99.0,2005
123634,Poolside,15.0,2012
8767,Stuntwoman,100.0,1977
43629,Doodlebug,3.0,1997
187156,Jean-Luc Cinema Godard,24.0,2009
241287,Tropico,27.0,2013
774,Workers Leaving the Lumière Factory,1.0,1895
163250,A Night at the Movies: The Horrors of Stephen King,58.0,2011
261207,A Night at the Movies: The Suspenseful World of Thrillers,58.0,2009
37775,"Bianco, rosso e Verdone",110.0,1981
37768,Borotalco,107.0,1982
37777,Soap and Water,109.0,1983
59040,I due carabinieri,0.0,1984
23273,Great!,110.0,1986
62491,My Sister and I,110.0,1987
56825,Compagni di scuola,0.0,1988
60014,The Child and the Policeman,0.0,1989
56551,Maledetto il giorno che t'ho incontrato,,1992
58189,Perdiamoci di vista!,0.0,1994
56804,Viaggi di nozze,103.0,1995
58081,Iris Blond,113.0,1996
42674,Gallo cedrone,0.0,1998
44933,A Chinese in a Coma,108.0,2000
22728,Love Is Eternal While It Lasts,108.0,2004
43544,Ma che colpa abbiamo noi,0.0,2003
38327,My best enemy,110.0,2006
20414,"Grande, grosso e Verdone",0.0,2008
36298,"Me, Them And Lara",115.0,2010
93855,Posti in piedi in paradiso,0.0,2012
267573,Man on High Heels,125.0,2014
221437,Miss Zombie,85.0,2013
255456,Sotto una buona stella,0.0,2014
43477,Shinbone Alley,85.0,1970
261768,Lullaby,117.0,2014
199925,Over Your Dead Body,93.0,2014
211710,A Walk in the Old City of Warsaw,18.0,1958
267872,Korengal,84.0,2014
38187,The Hire: Powder Keg,14.0,2001
30091,The Hire: Chosen,6.0,2001
38183,The Hire: Ambush,6.0,2001
38190,The Hire: Ticker,11.0,2002
51939,The Hire: Beat the Devil,9.0,2002
38185,The Hire: Hostage,11.0,2002
251555,"Pancho, el perro millonario",,2014
132601,The Reef 2: High Tide,80.0,2012
84197,Filly Brown,100.0,2013
137079,The Winter of Discontent,96.0,2013
21447,The Nautical Chart,0.0,2007
14749,Space Buddies,84.0,2009
298935,All Relative,85.0,2014
293861,Imagine I'm Beautiful,91.0,2014
51213,The Body of My Enemy,120.0,1976
55316,Pasha,90.0,1968
44522,The Gentleman from Epsom,82.0,1962
31270,The Great Spy Chase,105.0,1964
33336,Taxi for Tobruk,95.0,1961
208763,Forbidden Kingdom,127.0,2014
80145,"Excuse Me Darling, But Lucas Loved Me",92.0,1997
212756,Stay,99.0,2013
42863,No Distance Left to Run,104.0,2010
20693,Santos,100.0,2008
264048,A Patriotic Man,97.0,2013
289394,Houdini,210.0,2014
107255,A Night for Dying Tigers,96.0,2010
64926,June Night,88.0,1940
96546,Fear,83.0,1954
120539,Hedda Gabler,75.0,1962
78358,A Matter of Time,97.0,1976
43900,Angele,145.0,1934
43153,Harvest,127.0,1937
84875,The Well-Digger's Daughter,0.0,1940
67756,Topaze,136.0,1951
65703,Manon of the Spring,225.0,1952
50107,The House on 56th Street,68.0,1933
88209,Daughter of Shanghai,62.0,1937
23107,Lady Gangster,62.0,1942
101598,God Is My Co-Pilot,90.0,1945
36635,Danger Signal,78.0,1945
37482,The Crooked Way,90.0,1949
274007,The Color of Rain,82.0,2014
50327,To Grandmother's House We Go,96.0,1992
13654,101 Dalmatians II: Patch's London Adventure,70.0,2003
65611,Such a Pretty Little Beach,91.0,1949
54518,Justin Bieber: Never Say Never,105.0,2011
19824,Van Wilder: Freshman Year,100.0,2009
101660,V,197.0,1983
4226,Shriek If You Know What I Did Last Friday the Thirteenth,86.0,2000
230222,Tarzan,94.0,2013
13360,Highlander V: The Source,86.0,2007
18729,"North and South, Book I",561.0,1985
15434,Seed,90.0,2007
85373,StreetDance 2,85.0,2012
24655,The Car,96.0,1977
244688,The Hungover Games,86.0,2014
29988,Ishq,161.0,1997
78383,Nurse 3-D,99.0,2013
125509,Wrong Turn 5: Bloodlines,91.0,2012
50326,How The West Was Fun,96.0,1994
25373,A Cry in the Wild,82.0,1990
200085,Flu,122.0,2013
151044,McCullin,89.0,2012
5139,The Fox & the Child,110.0,2007
115520,Lili's Apron,90.0,2004
257648,The White Haired Witch of Lunar Kingdom,104.0,2014
181330,Kevin Hart: Let Me Explain,74.0,2013
121734,"Tad, the Lost Explorer",90.0,2012
140161,V: The Final Battle,272.0,1984
70008,Tactical Force,91.0,2011
18015,Shark Attack 3: Megalodon,99.0,2002
60575,Prowl,81.0,2010
250225,The Duke of Burgundy,101.0,2014
256876,Red Army,76.0,2014
161529,Must Have Been Love,90.0,2012
33932,Shortcut to Happiness,106.0,2003
174645,Java Heat,104.0,2013
19033,The Sasquatch Gang,84.0,2006
72359,Peeples,95.0,2013
9817,Save the Last Dance 2,90.0,2006
24116,The Skeptic,89.0,2009
10055,Room 6,94.0,2006
39227,When in Rome,94.0,2002
53459,F,79.0,2010
239562,The Single Moms Club,111.0,2014
209901,Nothing Left to Fear,100.0,2013
14025,Lake Dead,90.0,2007
25597,Hansel & Gretel,117.0,2007
32304,Nine Lives,85.0,2002
161321,The Power of Few,96.0,2013
15426,Unearthed,93.0,2007
15616,Private Valentine: Blonde & Dangerous,98.0,2008
51250,Gun,81.0,2010
19066,Rest Stop: Don't Look Back,89.0,2008
52916,Sabata,111.0,1969
77879,The Reunion,96.0,2011
293262,I Am Ali,111.0,2014
209416,Supermensch: The Legend of Shep Gordon,75.0,2014
91259,Lady Cocoa,93.0,1975
270303,It Follows,100.0,2015
194817,Take a Girl Like You,101.0,1970
269173,The Anomaly,97.0,2014
54415,Sinbad: The Fifth Voyage,89.0,2014
152273,The Sarnos: A Life in Dirty Movies,78.0,2013
24745,Sweeney Todd: The Demon Barber of Fleet Street,140.0,1982
75074,Touchback,118.0,2011
98582,Unit 7,95.0,2012
28635,Wishmaster 3: Beyond the Gates of Hell,89.0,2001
31183,The Magical Legend of the Leprechauns,139.0,1999
119738,Thunderstruck,94.0,2012
287084,The Town that Dreaded Sundown,85.0,2014
110393,White Elephant,105.0,2012
139662,Maattrraan,168.0,2012
14440,The Tattooist,92.0,2007
19288,Leprechaun: Back 2 tha Hood,90.0,2003
26588,Summer's Blood,91.0,2009
38166,The Stranger,91.0,2010
18616,No Man's Land: The Rise of Reeker,88.0,2008
22175,The Shortcut,100.0,2009
27770,Sometimes They Come Back... Again,98.0,1996
37526,The Dentist 2: Brace Yourself,100.0,1998
16191,Highway to Hell,94.0,1991
146631,U.F.O.,101.0,2012
38602,Little Lord Fauntleroy,103.0,1980
30934,Tower of Evil,89.0,1972
29919,The Six Wives of Henry Lefay,95.0,2009
65762,Swinging with the Finkels,85.0,2011
115531,The Power and the Glory,90.0,1961
253153,The Girl from Nagasaki,107.0,2013
68189,Man Exposed,0.0,2006
86240,All Fall Down,111.0,1962
9076,Nur über meine Leiche,104.0,1995
56624,Run If You Can,112.0,2010
222715,Someone's Gaze,7.0,2013
92968,Time Freak,10.0,2011
98612,Above Us Only Sky,87.0,2011
114982,Goodbye to Language,70.0,2014
59298,The Perfect World of Kai,101.0,2007
38020,Planet of Dinosaurs,84.0,1977
160704,The Berlin File,120.0,2013
242452,The Attorney,127.0,2013
118139,The Hatchet Man,74.0,1932
269165,Die zwölf Geschworenen,,1963
185207,The Final Girl,80.0,2014
276819,Dot and the Whale,75.0,1986
3483,The Blood of Fu Manchu,92.0,1968
63139,All Things Fall Apart,106.0,2011
44678,Altitude,90.0,2010
19254,Carry On Cabby,91.0,1963
19300,Carry On Behind,90.0,1975
26190,Carry On Cruising,89.0,1962
61411,Che!,96.0,1969
47212,China Girl,90.0,1987
88359,Cops and Robbers,89.0,1973
25441,Never a Dull Moment,99.0,1968
47891,Cyrus: Mind of a Serial Killer,87.0,2010
114286,Memories of My Melancholy Whores,90.0,2011
234567,Get a Horse!,6.0,2013
277432,Happy New Year,180.0,2014
46967,Bill Burr: Let It Go,65.0,2010
32836,Bill Burr: Why Do I Do This?,55.0,2008
23338,Pride of the Bowery,68.0,1940
63472,His Way,87.0,2011
209369,Into the Sun,101.0,1992
177566,Jack the Giant Killer,87.0,2013
113237,Lost Boundaries,99.0,1949
23178,Elvis and Me,240.0,1988
86131,Child of Rage,94.0,1992
61550,Christmas Every Day,95.0,1996
15671,Picture This,92.0,2008
174594,Going Straight,60.0,1916
64084,Scorned,100.0,1994
58231,Mardi Gras: Spring Break,88.0,2011
86901,The Face of Marble,72.0,1946
68659,The Horsemen,109.0,1971
147764,The Man Who Shook the Hand of Vicente Fernandez,99.0,2012
109161,The Squeeze,101.0,1987
237925,The Squeeze,99.0,1978
15558,Journey to the End of the Night,88.0,2006
29077,The Bride,114.0,1985
38157,Wishmaster 4: The Prophecy Fulfilled,92.0,2002
91979,Will,102.0,2011
243568,Lizzie Borden Took An Ax,91.0,2014
31179,Tim,109.0,1979
36251,Switching Goals,85.0,1999
32845,Wrong Side of Town,88.0,2010
29083,Snowboard Academy,88.0,1997
111443,The End,95.0,2012
47914,The White Buffalo,97.0,1977
42185,Shark Attack,95.0,1999
14862,Killer Movie,93.0,2008
26817,Sex and the Single Girl,110.0,1964
13903,The Wizard of Gore,94.0,2007
41275,Python,99.0,2000
269495,No Thanks,97.0,2014
229839,Grave Halloween,89.0,2013
254188,At the Devil's Door,91.0,2014
167683,Reaching for the Moon,118.0,2013
215931,Beneath the Harvest Sky,116.0,2013
4344,Hotel Very Welcome,90.0,2007
3539,Off Beat,100.0,2004
12115,"Love, Money, Love",128.0,2000
80472,Garbage Prince,0.0,2011
48193,Ator the Iron Warrior,82.0,1987
260872,The New Godfathers,88.0,1979
292133,Battle of the Stars,95.0,1978
47605,War of the Planets,89.0,1977
168320,The Weight of Elephants,87.0,2013
158013,White Fang and the Hunter,91.0,1975
67298,Lisztomania,103.0,1975
29352,Super Stooges vs the Wonder Women,105.0,1974
96106,Battle of the Amazons,90.0,1973
105083,Il tuo dolce corpo da uccidere,88.0,1970
211179,The Magnificent Gladiator,0.0,1964
112481,Rattlers,82.0,1976
240334,Blablablá,26.0,1968
48594,The Uninvited Guest,110.0,2004
216440,Paradise,103.0,2013
276120,The (Dead Mothers) Club,75.0,2014
317247,Confessor Caressor,20.0,1989
287169,The Studio Murder Mystery,19.0,1932
70738,Midnight Mary,74.0,1933
58448,Knockout,95.0,2011
295689,Goofy Movies Number One,8.0,1933
174442,Bosko's Parlor Pranks,8.0,1934
201783,Tapia,81.0,2013
151509,Trapped in the Closet: Chapters 23-33,45.0,2012
247691,Three Brave Men,88.0,1956
262176,The Great Gatsby,80.0,1926
218582,Thieves Fall Out,72.0,1941
79631,Merlusse,72.0,1938
137654,Open Heart,54.0,2013
167882,The Gift of Love,98.0,1978
257925,The Loyal 47 Ronin,166.0,1958
45627,This Side of the Law,74.0,1950
104606,The Spiritual Boxer,98.0,1975
186691,Women in the Wind,63.0,1939
258200,The Lone Ranger,264.0,1938
287299,Katt Williams: Priceless: Afterlife,58.0,2014
241552,Take a Giant Step,100.0,1959
90949,Pets,97.0,1974
218369,That Girl From Paris,104.0,1936
76380,Swedenhielms,92.0,1935
102517,Sebastian Maniscalco: What's Wrong with People?,75.0,2012
125229,Samurai Vendetta,109.0,1959
39766,The Challenge,74.0,1970
40502,Newcastle,107.0,2008
44025,Mr. Denning Drives North,93.0,1952
262454,The Cheat,91.0,1950
87936,Beautiful Stranger,89.0,1954
205608,Without Lying Down: Frances Marion and the Power of Women in Hollywood,56.0,2000
200358,"See You Tomorrow, Everyone",120.0,2013
132709,Rebirth,104.0,2011
54602,Skateland,98.0,2010
30178,Stuart Little 3: Call of the Wild,72.0,2005
73290,Urban Explorer,88.0,2011
29812,The Substitute 2: School's Out,89.0,1998
176570,Shadow People,89.0,2013
24330,Seventh Moon,87.0,2008
16174,Snow Queen,180.0,2002
56913,Sacrifice,100.0,2011
44919,The Old Maid,95.0,1939
50687,Maniac Cop 3: Badge of Silence,85.0,1993
74911,Step By Step,62.0,1946
25507,The Get-Away,89.0,1941
108789,Hate Thy Neighbor,86.0,1968
171363,Pimp Bullies,78.0,2011
81649,Pink Saris,96.0,2010
208447,Espacio interior,87.0,2013
94720,The Dancer,112.0,2011
52448,Witch's Night Out,28.0,1978
137651,Kings Point,40.0,2012
193873,The Seventh Sin,94.0,1957
213955,The Green Hornet,90.0,1974
142897,Mantle,60.0,2005
185110,Onibi: The Fire Within,101.0,1997
45235,Pickup Alley,92.0,1957
237549,Long Day's Journey Into Night,170.0,1987
177440,The Golden Hawk,83.0,1952
121369,Summer of the Seventeenth Doll,93.0,1959
75337,Too Tough to Die: A Tribute to Johnny Ramone,76.0,2006
270672,The Formula,90.0,2014
185078,Without Pity,90.0,1948
259593,Where Do We Go from Here?,74.0,1945
97024,The Man in Possession,84.0,1931
248553,Submarine,88.0,1928
248469,Two Loves,96.0,1961
124998,Method to the Madness of Jerry Lewis,115.0,2011
65615,The Innocents,96.0,1987
104485,The Four Feathers,0.0,1929
87914,Lady Scarface,66.0,1941
74759,Mine Own Executioner,108.0,1947
170368,The Green Years,91.0,1963
29236,The Arnelo Affair,86.0,1947
290379,Looking Forward,82.0,1933
174762,Passion Flower,79.0,1930
37066,The Beat Generation,95.0,1959
74420,San Quentin,66.0,1946
205673,Pretty Baby,92.0,1950
94792,Made in Romania,96.0,2010
44669,Johnny Allegro,81.0,1949
26385,Walk a Crooked Mile,91.0,1948
253794,Haunting of the Innocent,90.0,2014
235092,The Boys,123.0,1962
79877,Tender Scoundrel,94.0,1966
194481,Once Before I Die,97.0,1966
149957,Jungle Man-Eaters,68.0,1954
100540,The Kill Hole,91.0,2012
55190,Princess and the Pony,88.0,2011
37462,Wicked as They Come,94.0,1956
117004,Night Court,92.0,1932
79327,The Littlest Angel,84.0,2011
133716,Valley of Head Hunters,67.0,1953
146449,Loose Ankles,67.0,1930
220504,Voodoo Tiger,67.0,1952
39442,Sergio,90.0,2009
92287,One Is a Lonely Number,97.0,1972
127413,Somewhere Tonight,85.0,2011
126929,Roman Polanski: Odd Man Out,88.0,2012
28486,The Hound of the Baskervilles,105.0,2002
55045,Psych:9,98.0,2010
18598,Her Best Move,101.0,2007
55872,Tarzan and the Amazons,76.0,1945
22451,The Bone Snatcher,90.0,2003
14059,Snow Buddies,87.0,2008
174343,Trust Me,90.0,2013
21935,The Haunting Hour: Don't Think About It,87.0,2007
33546,The Time of Their Lives,82.0,1946
32582,The Message,118.0,2009
15166,The Gene Generation,96.0,2007
105576,The Old Maid,85.0,1972
229221,Spring Is Here,69.0,1930
58309,School For All,97.0,2006
263065,The Elephant Man,90.0,1982
73313,No Questions Asked,80.0,1951
114299,Sex and Consequences,100.0,2006
25407,Riff-Raff,80.0,1947
51490,On the Inside,95.0,2011
29996,Solomon and Sheba,139.0,1959
35153,The Heavy,102.0,2010
19127,Water,94.0,1985
54940,Ground Control,98.0,1998
14407,Guy X,101.0,2005
18278,Perkins' 14,95.0,2009
42619,Tell Them Willie Boy Is Here,98.0,1969
81972,The Hunters,111.0,2011
40578,The Sea Chase,117.0,1955
68116,Incubus,84.0,2006
42189,Kevin Hart: Seriously Funny,72.0,2010
42187,Shark Attack 2,98.0,2001
29052,The Reptile,90.0,1966
3686,Last of the Renegades,94.0,1964
241982,One Husband Too Many,0.0,2010
45752,Scooby-Doo! Camp Scare,72.0,2010
209401,Half of a Yellow Sun,106.0,2014
33037,"Hey There, It's Yogi Bear",89.0,1964
135260,Top Sensation,89.0,1969
64628,The Sweet Body of Deborah,95.0,1968
75958,So Sweet... So Perverse,89.0,1969
161243,Men to Kiss,83.0,2012
129359,Lille Fridolf Blir Morfar,0.0,1957
315362,Beck 28 - Familjen,90.0,2015
120657,The Stranger's Return,89.0,1933
171446,Weary River,86.0,1929
82326,Koran by Heart,90.0,2011
219424,The Affairs of Martha,66.0,1942
108822,Night and Day,90.0,1991
245169,Three Night Stand,86.0,2013
48409,The Hangman,87.0,1959
136663,Beyond the Walls,103.0,1984
247604,Paradise for Three,78.0,1938
90956,The Feathered Serpent,68.0,1948
116232,You're Only Young Once,78.0,1937
138513,In His Father's Shoes,105.0,1997
120990,Jim Norton: Please Be Offended,60.0,2012
214909,We Were Dancing,95.0,1942
153163,The Secret of Dr. Kildare,84.0,1939
90955,The Sky Dragon,64.0,1949
56599,The Man Without a Map,118.0,1968
107999,The Bride Goes Wild,98.0,1948
27858,PT 109,140.0,1963
63039,Noah's Ark,160.0,1999
122192,The Lookout,89.0,2012
30554,When A Stranger Calls Back,94.0,1993
49742,Mr. Magoo's Christmas Carol,53.0,1962
98368,Ritual,87.0,2012
72693,Master of the World,102.0,1961
84575,Tooth Fairy 2,90.0,2012
33030,In Name Only,94.0,1939
66945,Love's Kitchen,86.0,2011
49776,"Stay Away, Joe",102.0,1968
11496,They Call Me Renegade,92.0,1987
133365,The Diary of Anne Frank,100.0,2009
24649,Wishcraft,102.0,2002
52627,Knights,95.0,1993
45760,The Chatterley Affair,90.0,2006
47963,Fanny Hill,120.0,2007
63339,The Suspicions of Mr. Whicher: The Murder at Road Hill House,94.0,2011
44921,The Last Wagon,98.0,1956
102222,The Philly Kid,94.0,2012
246011,Ping Pong Summer,92.0,2014
57326,Sabretooth,90.0,2002
77172,Pride and Prejudice,265.0,1980
27771,Sometimes They Come Back... for More,89.0,1998
18684,Kid Galahad,95.0,1962
70703,The Captains,97.0,2011
12787,Homeboy,116.0,1988
18202,Merlin's Apprentice,176.0,2006
33545,The Siege of Firebase Gloria,97.0,1989
96716,The Bumblebee Flies Anyway,95.0,2000
36835,Oasis of the Zombies,85.0,1982
24102,The Land Before Time VII: The Stone of Cold Fire,75.0,2000
17885,The Amazing Dr. Clitterhouse,87.0,1938
44966,The Freebie,78.0,2010
56529,The Violent Kind,89.0,2010
13480,Ricky Gervais: Out of England - The Stand-Up Special,72.0,2008
54164,Man of the East,115.0,1972
7085,The Desperado Trail,93.0,1965
32139,Soccer Dog: The Movie,99.0,1999
255692,Ice Soldiers,95.0,2013
23122,Maniac,51.0,1934
53729,Wild Cherry,120.0,2009
28468,The Key,110.0,1983
27417,The Roost,80.0,2005
59424,Sonny Boy,130.0,2011
49597,Vampires: The Turning,84.0,2005
58718,Siren,86.0,2010
25556,The Land Before Time IX: Journey to the Big Water,71.0,2002
16004,Love n' Dancing,93.0,2009
15066,Walking Tall: The Payback,88.0,2007
42703,The Way West,122.0,1967
29237,Shock,70.0,1946
62904,Mask Maker,90.0,2010
71461,Thorne: Sleepyhead,125.0,2010
43219,La Mission,117.0,2009
34734,Stir of Echoes: The Homecoming,89.0,2007
85609,The Outrage,96.0,1964
48358,The Canterville Ghost,92.0,1996
47962,Dirkie - Lost in the Desert,84.0,1969
84905,Somewhere in Sonora,59.0,1933
25550,The Sellout,83.0,1952
171232,Let the Good Times Roll,99.0,1973
149515,The Vanishing American,110.0,1925
57016,Mandela,118.0,1996
113210,TekWar: TekJustice,100.0,1994
99234,Thunder Birds,78.0,1942
29284,Murder Is My Beat,77.0,1955
239706,Sam Peckinpah's West: Legacy of a Hollywood Renegade,89.0,2004
70734,The White Sister,135.0,1923
116639,The Naughty Flirt,56.0,1931
44766,The Law and Jake Wade,86.0,1958
68202,Without Men,83.0,2011
94228,Two Times Lotte,105.0,1950
25587,The Land Before Time VIII: The Big Freeze,75.0,2001
38269,War of the Colossal Beast,69.0,1958
42305,Who's Minding the Store?,90.0,1963
39829,The Six Million Dollar Man,90.0,1973
57943,The Love Letter,98.0,1998
24554,The Land Before Time X: The Great Longneck Migration,84.0,2003
47003,The Deadly Bees,83.0,1966
35668,They Came from Beyond Space,85.0,1967
62108,"Mumsy, Nanny, Sonny & Girly",102.0,1970
42468,Tales That Witness Madness,90.0,1973
13013,Son of Dracula,90.0,1974
105902,Craze,96.0,1974
70810,The Ghoul,90.0,1975
106280,Dark Tower,91.0,1989
