id,title,revenue,name_collection
100042,Dumb and Dumber To,169837010,Dumb and Dumber Collection
284246,The Yes Men Are Revolting,0,The Yes Men Collection
38459,Murder Over New York,0,Charlie Chan (Sidney Toler) Collection
17808,Painted Skin,0,Painted Skin Collection
227735,Dolphin Tale 2,52424533,Dolphin Tale Collection
192558,Aashiqui 2,16000000,Aashiqui Collection
193726,ABCs of Death 2,7171,The ABCs of Death Collection
17780,A Kind of America 2,0,Valami Amerika gyűjtemény
36683,20th Century Boys - Chapter 1: Beginning of the End,31244858,20th Century Boys Collection
18232,If You Are the One,0,If You Are the One (Collection)
267806,V/H/S: Viral,2756,V/H/S Collection
241868,Lupin the 3rd,0,Lupin the Third Collection
119892,The Monkey King,0,The Monkey King Collection
66129,Les Tuche,0,Les Tuche
33838,The Care Bears Adventure in Wonderland,2608000,Care Bears Collection
24047,Alien Nation: Dark Horizon,0,Alien Nation Collection
77348,Alien Nation: Body and Soul,0,Alien Nation Collection
81244,Alien Nation: The Enemy Within,0,Alien Nation Collection
50291,Alien Nation: Millennium,0,Alien Nation Collection
135397,Jurassic World,1513528810,Jurassic Park Collection
170522,Asterix: The Mansions of the Gods,0,Asterix and Obelix (Animation) Collection
41608,God Forgives... I Don't!,0,Cat Stevens y Hutch Bessy Trilogy
227159,Horrible Bosses 2,107670357,Horrible Bosses Collection
50571,Disciples of the 36th Chamber,0,The 36th Chamber of Shaolin Collection
68340,Doctor at Large,0,The Doctor Series
68337,Doctor in Distress,0,The Doctor Series
68242,Doctor in the House,0,The Doctor Series
19273,Dr. Dolittle: Million Dollar Mutts,0,Dr. Dolittle Collection
27996,Dr. Dolittle: Tail to the Chief,0,Dr. Dolittle Collection
10473,DragonHeart: A New Beginning,0,DragonHeart Collection
66018,Drunken Master III,0,Drunken Master Collection
270946,Penguins of Madagascar,373552094,Madagascar Collection
294254,Maze Runner: The Scorch Trials,311256926,The Maze Runner Collection
68339,Doctor at Sea,0,The Doctor Series
139380,Nativity 2: Danger in the Manger!,0,Nativity Collection
303742,Trailer Park Boys: Live at the North Pole,0,Trailer Park Boys Collection
2139,Cleopatra Jones and the Casino of Gold,0,Cleopatra Jones
134375,Home Alone: The Holiday Heist,0,Home Alone Collection
110552,The Protector 2,3302463,The Protector Collection
17792,Omen IV: The Awakening,0,The Omen Collection
74035,Ninjas vs. Zombies,0,Ninjas vs. Collection
99361,Six Swedish Girls at a Pump,0,Six Swedes Collection
74018,A Cinderella Story: Once Upon a Song,0,Cinderella Story Collection
15261,Bring It On: In It To Win It,0,Bring It On Collection
285423,Jarhead 2: Field of Fire,0,Jarhead Collection
289728,Jingle All the Way 2,0,Jingle All the Way Collection
122917,The Hobbit: The Battle of the Five Armies,956019788,The Hobbit Collection
18450,Zorro,0,Zorro Collection
63260,The Return of Ringo,0,Ringo Collection
56431,A Pistol for Ringo,0,Ringo Collection
29293,House of the Dead 2,0,House of the Dead Collection
118751,Flower and Snake 5: Rope Magic,0,Flower and Snake Collection
47491,The Beales of Grey Gardens,0,Grey Gardens Collection
61925,The Cop in Blue Jeans,0,Il Maresciallo Giraldi Collection
52914,Squadra antifurto,0,Il Maresciallo Giraldi Collection
50758,Squadra antitruffa,0,Il Maresciallo Giraldi Collection
52913,Little Italy,0,Il Maresciallo Giraldi Collection
52238,Squadra antigangsters,0,Il Maresciallo Giraldi Collection
62715,Assassination on the Tiber,0,Il Maresciallo Giraldi Collection
62725,Delitto a Porta Romana,0,Il Maresciallo Giraldi Collection
46001,Delitto al ristorante cinese,0,Il Maresciallo Giraldi Collection
52113,Delitto sull'autostrada,0,Il Maresciallo Giraldi Collection
53342,Delitto al Blue Gay,0,Il Maresciallo Giraldi Collection
207703,Kingsman: The Secret Service,414351546,Kingsman Collection
181533,Night at the Museum: Secret of the Tomb,349424282,Night at the Museum Collection
277368,Nicholas on Holiday,0,Little Nicholas Collection
32113,Carry On Teacher,0,The Carry On Collection
21240,Carry On Constable,0,The Carry On Collection
11612,Even Angels Eat Beans,0,Anche gli angeli - Collezione
37529,The Prophecy: Forsaken,0,The Prophecy Collection
41897,Charleston,0,Anche gli angeli - Collezione
201018,Fanny,0,Trilogy Marseillaise
18948,FernGully 2: The Magical Rescue,0,FernGully Collection
48805,L'allenatore nel pallone 2,10743767,L'allenatore nel pallone - Collezione
75136,Sharpe's Gold,0,Sharpe Collection
75137,Sharpe's Battle,0,Sharpe Collection
75138,Sharpe's Sword,0,Sharpe Collection
69787,Sharpe's Eagle,0,Sharpe Collection
70984,"Silent Night, Deadly Night 5: The Toy Maker",0,"Silent Night, Deadly Night Collection"
16460,Garfield Gets Real,0,Garfield (Animation) Collection
26728,Garfield's Fun Fest,0,Garfield (Animation) Collection
31609,Cheech & Chong Get Out of My Room,0,Cheech & Chong Collection
42012,"No Retreat, No Surrender 2: Raging Thunder",108154,"No Retreat, No Surrender Collection"
260346,Taken 3,325771424,Taken Collection
315360,Beck 27 - Rum 302,0,Beck Collection
87101,Terminator Genisys,440603537,The Terminator Collection
288158,The Woman in Black 2: Angel of Death,26501323,The Woman in Black Collection
24023,Johan Falk: GSI - Gruppen för särskilda insatser,0,Johan Falk GSI Collection
24026,Johan Falk: Vapenbröder,0,Johan Falk GSI Collection
11752,Cheeky Girls,0,Freche Mädchen Filmreihe
59040,I due carabinieri,0,I due carabinieri Collecion
267872,Korengal,0,Korengal Valley Documentaries
38187,The Hire: Powder Keg,0,The Hire
30091,The Hire: Chosen,0,The Hire
38183,The Hire: Ambush,0,The Hire
38190,The Hire: Ticker,0,The Hire
51939,The Hire: Beat the Devil,0,The Hire
38185,The Hire: Hostage,0,The Hire
132601,The Reef 2: High Tide,0,The Reef Collection
14749,Space Buddies,0,Disney Buddies Collection
208763,Forbidden Kingdom,34592118,Viy Collection
65703,Manon of the Spring,0,The Water of the Hills
13654,101 Dalmatians II: Patch's London Adventure,0,101 Dalmatians (Animated) Collection
19824,Van Wilder: Freshman Year,0,National Lampoon’s Van Wilder Collection
101660,V,0,V: The Collection
13360,Highlander V: The Source,0,Highlander Collection
15434,Seed,0,Seed Collection
85373,StreetDance 2,0,StreetDance Collection
125509,Wrong Turn 5: Bloodlines,0,Wrong Turn Collection
140161,V: The Final Battle,0,V: The Collection
18015,Shark Attack 3: Megalodon,0,Shark.Attack
9817,Save the Last Dance 2,0,Save The Last Dance Collection
19066,Rest Stop: Don't Look Back,0,Rest Stop Collection
52916,Sabata,0,The Sabata Collection
28635,Wishmaster 3: Beyond the Gates of Hell,0,Wishmaster Collection
19288,Leprechaun: Back 2 tha Hood,0,Leprechaun Collection (Original Series)
18616,No Man's Land: The Rise of Reeker,0,Reeker Collection
27770,Sometimes They Come Back... Again,0,Sometimes They Come Back Collection
37526,The Dentist 2: Brace Yourself,0,The Dentist Collection
3483,The Blood of Fu Manchu,0,Fu Manchu Collection
19254,Carry On Cabby,0,The Carry On Collection
19300,Carry On Behind,0,The Carry On Collection
26190,Carry On Cruising,0,The Carry On Collection
23338,Pride of the Bowery,0,East Side Kids
38157,Wishmaster 4: The Prophecy Fulfilled,0,Wishmaster Collection
42185,Shark Attack,0,Shark.Attack
48193,Ator the Iron Warrior,0,Ator Collection
104606,The Spiritual Boxer,0,The Spiritual Boxer Collection
30178,Stuart Little 3: Call of the Wild,0,Stuart Little Collection
29812,The Substitute 2: School's Out,0,The Substitute Collection
50687,Maniac Cop 3: Badge of Silence,0,Maniac Cop Collection
185110,Onibi: The Fire Within,0,No Good Middle-Aged Yakuza Trilogy
149957,Jungle Man-Eaters,0,Jungle Jim Collection
133716,Valley of Head Hunters,0,Jungle Jim Collection
220504,Voodoo Tiger,0,Jungle Jim Collection
55872,Tarzan and the Amazons,0,Tarzan (Johnny Weissmuller series)
14059,Snow Buddies,0,Disney Buddies Collection
42187,Shark Attack 2,0,Shark.Attack
3686,Last of the Renegades,0,Winnetou Collection
315362,Beck 28 - Familjen,0,Beck Collection
90956,The Feathered Serpent,0,Charlie Chan (Roland Winters) Collection
90955,The Sky Dragon,0,Charlie Chan (Roland Winters) Collection
30554,When A Stranger Calls Back,0,When a Stranger Calls Collection
84575,Tooth Fairy 2,0,Tooth Fairy Collection
27771,Sometimes They Come Back... for More,0,Sometimes They Come Back Collection
24102,The Land Before Time VII: The Stone of Cold Fire,0,The Land Before Time Collection
7085,The Desperado Trail,0,Winnetou Collection
49597,Vampires: The Turning,0,Vampires Collection
25556,The Land Before Time IX: Journey to the Big Water,0,The Land Before Time Collection
15066,Walking Tall: The Payback,0,Walking Tall Collection
71461,Thorne: Sleepyhead,0,Tom Thorne Collection
34734,Stir of Echoes: The Homecoming,0,Stir of Echoes Collection
113210,TekWar: TekJustice,0,TekWar Collection
25587,The Land Before Time VIII: The Big Freeze,0,The Land Before Time Collection
38269,War of the Colossal Beast,0,The Amazing Colossal Man Duology
39829,The Six Million Dollar Man,0,The Six Million Dollar Man Collection
24554,The Land Before Time X: The Great Longneck Migration,0,The Land Before Time Collection
259074,Joy Ride 3,0,Joy Ride Collection
37404,Hercules and the Amazon Women,0,Hercules TV Movies
36421,Howling VI: The Freaks,0,The Howling Collection
18920,Vi hade i alla fall tur med vädret,0,Vi hade i alla fall tur med vädret Collection
51438,MVP 2: Most Vertical Primate,0,MVP
21518,Air Bud: Seventh Inning Fetch,0,Air Bud Collection
9973,Air Buddies,0,Disney Buddies Collection
48844,The Search for Santa Paws,0,Santas Paw
70587,Spooky Buddies,0,Disney Buddies Collection
78047,Treasure Buddies,0,Disney Buddies Collection
142308,Santa Paws 2: The Santa Pups,0,Santas Paw
149910,Super Buddies,0,Disney Buddies Collection
26042,Warlock III: The End of Innocence,0,Warlock Collection
113215,TekWar: TekLab,0,TekWar Collection
113209,TekWar: TekLords,0,TekWar Collection
47884,Nancy Drew... Trouble Shooter,0,The Nancy Drew Collection (Bonita Granville)
47882,Nancy Drew and the Hidden Staircase,0,The Nancy Drew Collection (Bonita Granville)
47883,Nancy Drew: Detective,0,The Nancy Drew Collection (Bonita Granville)
58664,Mostly Ghostly,0,Mostly Ghostly Collection
27376,Muscle Beach Party,0,Beach Party Collection
60173,Nemesis 4: Death Angel,0,Nemesis Collection
107096,Nemesis 3: Time Lapse,0,Nemesis Collection
39044,The Curse of the Mummy's Tomb,0,The Mummy (Hammer Series)
45662,Space Chimps 2: Zartog Strikes Back,0,Space Chimps Collection
59117,Torrente 4: Lethal crisis,0,Torrente Collection
254869,Torrente 5: Operación Eurovegas,11672363,Torrente Collection
109689,I Want You,0,Three Steps Above Heaven Collection
76341,Mad Max: Fury Road,378858340,Mad Max Collection
280092,Insidious: Chapter 3,104303851,Insidious Collection
140607,Star Wars: The Force Awakens,2068223624,Star Wars Collection
99861,Avengers: Age of Ultron,1405403694,The Avengers Collection
76600,Avatar 2,0,Avatar Collection
166426,Pirates of the Caribbean: Dead Men Tell No Tales,794191988,Pirates of the Caribbean Collection
141052,Justice League,0,Justice League Collection
102899,Ant-Man,519311965,Ant-Man Collection
293660,Deadpool,783112979,Deadpool Collection
284053,Thor: Ragnarok,0,Thor Collection
283995,Guardians of the Galaxy Vol. 2,863416141,Guardians of the Galaxy Collection
271110,Captain America: Civil War,1153304495,Captain America Collection
246655,X-Men: Apocalypse,543934787,X-Men Collection
214264,The Gamers: Hands of Fate,0,The Gamers Collection
118439,The Gambler Returns: The Luck Of The Draw,0,Kenny Rogers Legend Of The Gambler
33733,One More Time,0,Salt and Pepper Collection
58757,Heidi,0,Heidi (Praesens-Film) Filmreihe
2648,Aces Go Places V: The Terracotta Hit,0,Aces Go Places Collection
72032,Return of Sabata,0,The Sabata Collection
16652,Happily N'Ever After 2,0,Happily N'Ever After Collection
215405,Magic Kid,0,Magic Kid Collection
75826,Hercules and the Lost Kingdom,0,Hercules TV Movies
258251,Ironclad 2: Battle for Blood,0,Ironclad Collection
24556,The Land Before Time XI: Invasion of the Tinysauruses,0,The Land Before Time Collection
41235,Ritual,0,Tales from the Crypt Collection
75822,Hercules and the Circle of Fire,0,Hercules TV Movies
172386,Return to Nim's Island,0,Nim's Island Collection
31933,The Land Before Time XII: The Great Day of the Flyers,0,The Land Before Time Collection
54782,The Substitute 4: Failure Is Not an Option,0,The Substitute Collection
70811,Hercules in the Maze of the Minotaur,0,Hercules TV Movies
14387,The Great St. Trinian's Train Robbery,0,St. Trinian's Collection
252360,In the Name of the King III,0,In the Name of the King Collection
75834,Hercules in the Underworld,0,Hercules TV Movies
72094,Thorne: Scaredycat,0,Tom Thorne Collection
79466,One Spy Too Many,0,The Man from U.N.C.L.E. Collection
113582,The Spy in the Green Hat,0,The Man from U.N.C.L.E. Collection
15759,Skylark,0,"Sarah, Plain and Tall Collection"
38468,The Jade Mask,0,Charlie Chan (Sidney Toler) Collection
193603,Hayride,0,Hayride Collection
55603,The Golden Eye,0,Charlie Chan (Roland Winters) Collection
87881,The Casino Murder Case,0,Philo Vance Collection
90460,Whistling in the Dark,0,Whistling Collection
90461,Whistling in Dixie,0,Whistling Collection
90465,Whistling in Brooklyn,0,Whistling Collection
48132,Kevin Smith: Too Fat For 40,0,Kevin Smith: Silent Bob Speaks!
38465,The Shanghai Cobra,0,Charlie Chan (Sidney Toler) Collection
42354,House Party 4: Down to the Last Minute,0,House Party Collection
164372,The Snow Queen,12400000,Snow Queen Collection
91198,Trapped in the Closet: Chapters 13-22,0,Trapped in the Closet
39961,The Land Before Time XIII: The Wisdom of Friends,0,The Land Before Time Collection
17128,Hanzo the Razor: The Snare,0,Hanzo the Razor Collection
149793,The Lone Wolf Spy Hunt,0,Lone Wolf film series
141063,Skeleton Key 2: 667 Neighbor of the Beast,0,Skeleton Key Collection
91548,Ring of Fire II: Blood and Steel,0,Ring of Fire Collection
43205,Tarzan's Greatest Adventure,0,Tarzan (Gordon Scott series)
45099,Cops and Robbers,0,Totò Collection
128854,Hills of Home,0,Lassie (Kinofilme)
297556,Justice League: Throne of Atlantis,0,Justice League (Animated) Collection
207475,The Ouija Experiment,0,The Ouija Experiment Collection
26497,Impy's Island,0,"Impy, the small dinosaur Collection"
44789,Kenny Rogers as The Gambler,0,Kenny Rogers Legend Of The Gambler
61852,The Big Store,0,Les Charlots - Saga
40252,Witchboard III: The Possession,0,Witchboard Collection
13017,Unstable Fables: Tortoise vs. Hare,0,Unstable Fables Collection
38469,Shadows Over Chinatown,0,Charlie Chan (Sidney Toler) Collection
113219,TekWar,0,TekWar Collection
17129,Hanzo the Razor: Who's Got the Gold?,0,Hanzo the Razor Collection
15898,Unstable Fables: 3 Pigs & a Baby,0,Unstable Fables Collection
188357,Richard The Lionheart,0,Richard the Lionheart Collection
55762,Sweeney!,0,The Sweeney Collection
139367,The Mark,0,The Mark Collection
71200,Snake Eater,0,Snake Eater Collection
61855,The Painted Hills,0,Lassie (Kinofilme)
38472,The Trap,0,Charlie Chan (Sidney Toler) Collection
72455,Walking Tall Part II,0,Walking Tall Original Collection
14053,Slap Shot 3: The Junior League,0,Slap Shot Collection
233487,He Who Dares,0,He Who Dares Collection
309049,We Still Kill the Old Way,0,Old Way Collection
48635,Isi/Disi - Amor a lo bestia,0,Isi/Disi Collection
283536,Ned Rifle,0,Henry Fool Collection
216015,Fifty Shades of Grey,571006128,Fifty Shades Collection
15718,Garfield's Halloween Adventure,0,Garfield Holiday Celebrations
27850,Halloweentown,0,Halloweentown Collection
34205,Halloweentown II: Kalabar's Revenge,0,Halloweentown Collection
34560,Halloweentown High,0,Halloweentown Collection
159704,The Cave of the Golden Rose,0,Fanthagirò Collection
13734,Frenchmen 2,0,Le Cœur des Hommes
82237,"Thank You, Jeeves!",0,Wodehouse P.G. Collection
63348,The Encounter,0,The Encounter Collection
89247,"Daddy, I'm A Zombie",0,Dixie Zombi - Colección
121828,Outrage Beyond,0,Outrage Collection
30149,Sunes sommar,0,Sunes samtliga Resor
27599,Lotta Leaves Home,0,Lotta
27600,Lotta on Rascal Street,0,Lotta
25251,Borsalino,3,Borsalino Collection
9948,The Fox and the Hound 2,0,The Fox and the Hound Collection
199661,Josephine,0,Joséphine - Saga
43716,The Land Unknown,0,Caprona Collection
1871,Fantomas,0,Fantomas Collection
1870,Fantomas Unleashed,0,Fantomas Collection
1875,Fantomas vs. Scotland Yard,0,Fantomas Collection
50401,Pursuit to Algiers,0,Sherlock Holmes (1939 series)
3485,The Castle of Fu Manchu,0,Fu Manchu Collection
49183,The Vengeance of Fu Manchu,0,Fu Manchu Collection
110390,A Pigeon Sat on a Branch Reflecting on Existence,0,Living Trilogy
123867,Panda! Go Panda!: Rainy Day Circus,0,Panda! Go Panda! Collección
185341,[REC]⁴ Apocalypse,190000,[REC] Collection
278468,Family Guy Presents: Blue Harvest,0,Family Guy Presents Collection
83122,If You Meet Sartana Pray for Your Death,0,Sartana Collection
56511,Fantômas: Juve Against Fantômas,0,Fantômas Serial
56516,Fantômas: The Dead Man Who Killed,0,Fantômas Serial
56512,Fantômas: Fantômas Against Fantômas,0,Fantômas Serial
